"","1 AV","1 OPC","1 CMD","2 AV","2 OPC","2 EMD","3 AV","3 OPC","3 HMD"
"3555",0.787100006000304,14.25,0.000734274084623547,0.787100006000304,14.25,0.0222192315420947,0.355649559633476,8.4,0.00897747186157833
"3556",0.787100006000304,14.25,0.00141788260134518,0.787100006000304,14.25,0.0513980969743937,0.355649559633476,8.4,0.00174456279677039
"3557",0.417929236012541,8.8,0.0019104778939419,0.417929236012541,8.8,0.0800162828735109,0.206879755914453,6,0.0103891364575753
"3558",0.0394340148438373,6.2,0.000719654842085366,0.0394340148438373,6.2,0.00241995732609097,0.187574616707844,6.75,0.00142959084296842
"3559",0.787100006000304,14.25,0.00110878472845792,0.787100006000304,14.25,-0.00626606114049597,0.355649559633476,8.4,0.00286467518145438
"3560",0.000236449097680618,0,-2.12448417573341e-06,0.000236449097680618,0,-0.000460656316709692,0.355649559633476,8.4,0.00168941963707661
"3561",0.787100006000304,14.25,0.00115256126942106,0.787100006000304,14.25,0.0116573072850839,0.355649559633476,8.4,0.00252034699259924
"3562",0.787100006000304,14.25,6.19399115671863e-05,0.787100006000304,14.25,0.0116286859972809,0.355649559633476,8.4,0.00283764945338344
"3563",0.787100006000304,14.25,0.00156461125326351,0.787100006000304,14.25,0.0487363467917393,0.355649559633476,8.4,0.00416976776073035
"3564",0.787100006000304,14.25,0.00531155183951935,0.787100006000304,14.25,0.128974976017311,0.355649559633476,8.4,0.00285736006907241
"3565",0.787100006000304,14.25,0.000164778723243709,0.787100006000304,14.25,0.00805825417516335,0.355649559633476,8.4,0.0045479102765445
"3566",0.787100006000304,14.25,0.000978209300216274,0.787100006000304,14.25,0.0067341291493873,0.355649559633476,8.4,0.00260684061993863
"3567",0.332097479708605,9.3,0.00131937907766963,0.332097479708605,9.3,0.006265909467292,0.355649559633476,8.4,0.00995645286312911
"3568",0.332097479708605,9.3,0.000775045930632173,0.332097479708605,9.3,0.0195461123485846,0.355649559633476,8.4,0.00467698085895179
"3569",0.0394340148438373,6.2,0.000242615276056726,0.0394340148438373,6.2,0.0017777455354725,0.187574616707844,6.75,0.00318371701515396
"3570",0.332097479708605,9.3,0.00106580465092529,0.332097479708605,9.3,0.0169885072808293,0.247548167305725,8.85,0.00585044392691871
"3571",0.332097479708605,9.3,0.000918029469966202,0.332097479708605,9.3,0.00401784120052724,0.247548167305725,8.85,0.00586290838597771
"3572",0.000236449097680618,0,0.000481322445659628,0.000236449097680618,0,0.0671112045373891,0.247548167305725,8.85,0.00603377466566859
"3573",0.332097479708605,9.3,0.000920701654769223,0.332097479708605,9.3,0.00807584472219013,0.247548167305725,8.85,0.00607379862038553
"3574",0.332097479708605,9.3,0.00481250791818103,0.332097479708605,9.3,0.111439781237949,0.247548167305725,8.85,0.00131731701872764
"3575",0.332097479708605,9.3,0.00767462191225341,0.332097479708605,9.3,0.179512455491325,0.247548167305725,8.85,0.0103774886176579
"3576",0.332097479708605,9.3,0.00116510516812818,0.332097479708605,9.3,0.00818785607599855,0.247548167305725,8.85,0.00619616270859753
"3577",0.332097479708605,9.3,0.00159348814840051,0.332097479708605,9.3,0.0368770490540778,0.247548167305725,8.85,0.00647094165189996
"3578",0.332097479708605,9.3,0.0040959473813174,0.332097479708605,9.3,0.0939903182338162,0.247548167305725,8.85,0.00598190391128347
"3579",0.332097479708605,9.3,0.00783579821272799,0.332097479708605,9.3,0.204552604578387,0.247548167305725,8.85,0.00887128915011318
"3580",0.0394340148438373,6.2,0.000394261585811517,0.0394340148438373,6.2,0.00137729474831933,0.187574616707844,6.75,0.00451183824697459
